"STRNO","STRDIR","STRNAME","STRTYPE","SUITE_NUM","BUS_NAME","OWNER1","OWNER2","AREA_CODE","PHONE_NUM","WARD","MAIL_ADDR","MAIL_CITY","MAIL_ZIP","INACTIV","INACDT","OWNER_TYPE","CORP_NAME","TITLE1","TITLE2","BUS_TYPE","NAICS","CLV_MJBL","HEN_MJBL","NLV_MJBL","CC_MJBL","CAT_DESC","STATUS","BUS_ADDRESS","ZIP","LIC_NUM"
"95","N","21ST","ST","","GUZMAN WILFRIDO","GUZMAN, WILFRIDO","","702","4538792","3","2440 OAK GLEN WY","LAS VEGAS NV","891154334","","0","S","","OWNER","","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","ACTIVE","95 N 21ST ST","89115","A07 1571G  9111"
"96","","CORPORATE PARK","DR","300","CRITICOM INTERNATIONAL","HEINTZ, ROBERT BASIL","MOSCINSKI, MICHAEL THOMAS","785","8569756","0","1035 N 3RD ST 101","LAWRENCE KS","660440000","O","20111031","C","INTEGRATED ALARM SERVICES GROU","VP FIN ADM","CFO","BURGLAR ALARM","561621","","","","","BURGLAR ALRM SVCS OUT CLV","OUT OF BUSINESS","96 CORPORATE PARK DR","66044","B14   514107644"
"98","","CORPORATE PARK","DR","","GIBSON AIR CONDITIONING COMPAN","CLOSE SR, JACK D","CLOSE, GAYLEE","0","2940552","0","98 CORPORATE PARK DR","HENDERSON NV","890740000","O","20120822","C","GIBSON AIR CONDITIONING COMPAN","MNGMBR 50%","MNGMBR 50%","CONTRACTOR","236","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","98 CORPORATE PARK DR","89074","C25 32705 66150"
"98","","CORPORATE PARK","DR","","GIBSON AIR CONDITIONING COMPAN","","","702","2940552","0","98 CORPORATE PARK DR","HENDERSON NV","890740000","E","20130430","","","","","CONTRACTOR","0","S","P","","S","CONTRACTOR (MJBL)","EXPIRED","98 CORPORATE PARK DR","89074","C25999995999999"
"98","S","MARTIN L KING","BL","","HONEST TECH CARPET CARE INC","YACOV, OREN","","702","7724473","5","1820 E WARM SPRINGS RD 100","LAS VEGAS NV","891190000","","0","C","HONEST TECH CARPET CARE INC","PRES 100","","CARPET CLEANING","561720","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","98 S MARTIN L KING BL","89119","R60 41686161002"
"98","S","MARTIN L KING","BL","","RANCHO VERDE","SHASHIKANL, JOGANI","","213","6226165","5","631 S OLIVE ST 860","LOS ANGELES CA","900140000","O","20110808","C","RCG APARTMENTS LLC","OWNER 100%","","APARTMENT RENTALS","531110","","","","","APARTMENT HOUSE","OUT OF BUSINESS","98 S MARTIN L KING BL","90014","A07  771G 19500"
"99","S","MARTIN L KING","BL","","CENTRAL PAY PHONES","","","0","2140284","5","3210 ASHBY AV","LAS VEGAS NV","891020000","O","20110110","C","CENTRAL PAY PHONE SERVICES INC","","","PAY PHONE LOCATION","812990","","","","","OUTDOOR PAY PHONE (loc)","OUT OF BUSINESS","99 S MARTIN L KING BL","89102","P35   290 77658"
"99","S","MARTIN L KING","BL","","CENTRAL PAY PHONES","","","0","2140285","5","3210 ASHBY AV","LAS VEGAS NV","891020000","O","20110110","C","CENTRAL PAY PHONE SERVICES INC","","","PAY PHONE LOCATION","812990","","","","","OUTDOOR PAY PHONE (loc)","OUT OF BUSINESS","99 S MARTIN L KING BL","89102","P35  6250 77658"
"101","S","RAINBOW","BL","30","PETES LASER ENGRAVING","LAFLAMME, PETER","","702","8807718","1","P O BOX 27385","LAS VEGAS NV","891260000","","0","C","TRI STATE MORTUARY SERVICE INC","PRES","","LASER ENGRAVING","999999","","","","","GENERAL & SPECIALTY SALES","ACTIVE","101 S RAINBOW BL","89126","G55  2384113590"
"101","S","RAINBOW","BL","30","ASH INVESTIGATIONS","ASH, JAMES J","","0","3677770","1","P O BOX 27764","LAS VEGAS NV","891261764","","0","S","","OWNER","","PRIVATE INVESTIGATOR","561611","","","","","PROFESSIONAL SERVICES","ACTIVE","101 S RAINBOW BL","89126","P50 25025 45368"
"101","S","RAINBOW","BL","7","PANCHITOS","ROJAS ROCHA, JAVIER","","702","2676021","1","P O BOX 28775","LAS VEGAS NV","891260000","O","20110719","S","","OWNER","","RESTAURANT","722110","","","","","FOOD CATERER","OUT OF BUSINESS","101 S RAINBOW BL","89126","R10  9853 93327"
"101","S","RAINBOW","BL","23","DARBYS HAIRITAGE","DIXON, STEPHANIE","","0","4625030","1","3305 RED LODGE DR","LAS VEGAS NV","891290000","","0","C","DARBY'S HAIRITAGE LLC","OWNER 100%","","HAIR CARE PRODUCTS","44612","","","","","GENERAL SALES","ACTIVE","101 S RAINBOW BL","89129","G50 11406150119"
"101","S","RAINBOW","BL","28","PROWHEELBUILDER COM","CRAIG, RICHARD","CRAIG, DEBRA","0","6847098","1","3417 LACEBARK PINE ST","LAS VEGAS NV","891290000","O","20130212","C","PRO WHEEL BUILDER INC","PRES 50%","SECTY 50%","BICYCLE WHEEL/ACCESS","451110","","","","","GENERAL SALES","OUT OF BUSINESS","101 S RAINBOW BL","89129","G50 13931135875"
"101","S","RAINBOW","BL","21","FACE OF AN ANGEL","CHIACAFERRO, CHONG","CHIACAFERRO, NED","702","2588139","1","8336 JEREMIAHS LODGE AV","LAS VEGAS NV","891310000","","0","C","MAYTEN LLC","MANAGER","MANAGER","MANICURE/PEDICURE","812112","","","","","COSMETOLOGY ESTABLISHMENT","ACTIVE","101 S RAINBOW BL","89131","B05 31134124456"
"101","S","RAINBOW","BL","21","FACE OF AN ANGEL","CHIACAFERRO, CHONG","CHIACAFERRO, NED","702","2588139","1","8336 JEREMIAHS LODGE AV","LAS VEGAS NV","891310000","","20051202","C","MAYTEN LLC","MANAGER","MANAGER","PERMANENT MAKEUP","812199","","","","","PERMANENT MAKE-UP","ACTIVE","101 S RAINBOW BL","89131","P03   30J124456"
"101","S","RAINBOW","BL","6","FINANCIAL COORDINATORS LTD","FORREST, STEVEN","FORREST, CONNIE","702","7408050","1","PO BOX 751540","LAS VEGAS NV","891360000","X","20101004","C","FINANCIAL COORDINATORS LTD","PRES 39%","VP 51%","INSURANCE FIRM","0","","","","","INSURANCE FIRM","TO BE DROPPED","101 S RAINBOW BL","89136","K10  2120131310"
"101","S","RAINBOW","BL","6","HALL DENNIS","HALL, DENNIS","","702","7408050","1","P O BOX 751540","LAS VEGAS NV","891360000","O","20110622","S","","AGENT 100%","","INSURANCE AGENT","541613","","","","","FINANCIAL SERVICES AGENT","OUT OF BUSINESS","101 S RAINBOW BL","89136","S08  543J131311"
"107","E","CHARLESTON","BL","","ART EVENT","","","702","3833133","3","107 E CHARLESTON BL #250","LAS VEGAS NV","891040000","O","20110310","C","THE ARTS FACTORY LLC","","","TEMPORARY ART EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 11150101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL #250","LAS VEGAS NV","891040000","O","20110310","C","THE ARTS FACTORY LLC","","","ART AND CULTURE EVNT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 11320101801"
"107","E","CHARLESTON","BL","","ST PATRICK PARTY","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL #250","LAS VEGAS NV","891040000","O","20110502","C","THE ARTS FACTORY LLC","","","ST PATRICK PARTY","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 11330101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20110502","C","THE ARTS FACTORY LLC","OWNER","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 11680101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WESTLEY MYLES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20110508","C","THE ARTS FACTORY LLC","","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 12180101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WESTLEY MYLES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20110606","C","THE ARTS FACTORY LLC","","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 12500101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WESTLEY MYLES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20110718","C","THE ARTS FACTORY LLC","","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 12840101801"
"107","E","CHARLESTON","BL","","ART EVENT @ THE ARTS FACTORY","ISBUTT, WESTLEY","","702","3833133","3","107 E CHARLESTON BL","LAS VEGAS NV","891040000","O","20110817","C","THE ARTS FACTORY LLC","","","ART OPENING EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 13030101801"
"112","W","CHICAGO","AV","","HARRIS ROBERT G","HARRIS, ROBERT G","","954","7257688","3","530 S FEDERAL HW","DEERFIELD BEACH FL","334410000","","20031119","S","","OWNER 100%","","APARTMENT HOUSE","531110","","","","","APARTMENT HOUSE","ACTIVE","112 W CHICAGO AV","33441","A07 1637J110054"
"112","W","WYOMING","AV","","FRANCISCO ZARAGOZA","ZARAGOZA, FRANCISCO","","702","4744111","3","PO BOX 1674","SOMERTON AZ","853500000","","20110425","S","","OWNER 100%","","UPHOLSTERY REPAIRS","442210","","","","","GENERAL SALES","ACTIVE","112 W WYOMING AV","85350","G50 25954133715"
"112","W","WYOMING","AV","","MARTINEZ","MARTINEZ, JOSE JESUS","","702","4744111","3","2911 BERG ST","NORTH LAS VEGAS NV","890300000","C","20120524","S","","OWNER 100%","","UPHOLSTRY REPAIR","5617","","","","","INDOOR/OUTDOOR MAINT REP","IN COLLECTIONS","112 W WYOMING AV","89030","R60 30765133765"
"112","W","WYOMING","AV","","CANITO'S UPHOLSTERY","GARCIA, ALEXANDRO","","0","4744111","3","2312 FLOWER AV","NORTH LAS VEGAS NV","890300000","C","20121226","S","","OWNER","","UPHOLSTERY REPAIR","5617","","","","","INDOOR/OUTDOOR MAINT REP","IN COLLECTIONS","112 W WYOMING AV","89030","R60 39351156005"
"112","W","WYOMING","AV","","VALDIVIESO GAMEZ JOAQUIN","VALDIVIESO GAMEZ, JOAQUIN","","0","4744111","3","1512 WATERCREEK DR","NORTH LAS VEGAS NV","890320000","C","20130124","S","","OWNER","","UPHOLSTERY REPAIRS","5617","","","","","INDOOR/OUTDOOR MAINT REP","IN COLLECTIONS","112 W WYOMING AV","89032","R60 30845134980"
"112","W","WYOMING","AV","","GOMEZ GENOVEVA","GOMEZ, GENOVEVA","","0","2890175","3","2112 MARGARET AV","LAS VEGAS NV","891010000","","20111031","S","","OWNER 100%","","UPHOLSTERY REPAIR","5617","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","112 W WYOMING AV","89101","R60 30735131785"
"112","W","WYOMING","AV","","GALLEGOS","GALLEGOS, VICTOR","","702","4744111","3","400 S 16TH","LAS VEGAS NV","891010000","E","20121231","S","","OWNER","","UPHOLSTERY REPAIR","5617","","","","","INDOOR/OUTDOOR MAINT REP","EXPIRED","112 W WYOMING AV","89101","R60 30795133766"
"112","W","WYOMING","AV","","QUALITY UPHOLSTERY","JAHN, DOREE","JAHN, CHAD","702","4744111","3","112 W WYOMING AV","LAS VEGAS NV","891020000","","20121210","C","QUALITY UPHOLSTERY INC","","","REUPHOLSTER FURNITUR","442210","","","","","GENERAL SALES","ACTIVE","112 W WYOMING AV","89102","G50 24703 53892"
"112","W","WYOMING","AV","","ZARATE JOSE","ZARATE, JOSE","","0","4744111","3","112 W WYOMING AV","LAS VEGAS NV","891020000","E","20121231","S","","OWNER","","UPHOLSTERY REPAIRS","5617","","","","","INDOOR/OUTDOOR MAINT REP","EXPIRED","112 W WYOMING AV","89102","R60 30745134979"
"89","N","NELLIS","BL","","PAYLESS SHOE SOURCE 3738","MICKLEY, LARRY","KELLY, GERALD","0","4389928","3","P O BOX 1249","TOPEKA KS","666010000","","20110207","C","PAYLESS SHOESOURCE INC","PRES","","RETAIL SHOE SALES","4482","","","","","GENERAL SALES","ACTIVE","89 N NELLIS BL","66601","G50 69486 94452"
"91","","CORPORATE PARK","DR","120","COMMUNITY AMBULANCE","AMG, AMBULANCE MANAGEMENT GROU","DIGNITY HEALTH, CATHOLIC HEALT","702","4389100","0","91 CORPORATE PARK DR 120","HENDERSON NV","890120000","","0","C","RBR MANAGEMENT LLC","","","EVENT MEDICAL STAFF","621910","","","","","SPECIAL EVENT MED SVC","ACTIVE","91 CORPORATE PARK DR","89012","A42    6A162278"
"91","","MISTY RAIN","ST","","A REST A PEST INC","SWAIN, LARRY R","","702","6509741","0","91 MISTY RAIN ST","HENDERSON NV","890120000","","20111027","C","A REST A PEST INC","PRES","","EXTERMINATOR","999999","","","","","INDOOR/OUTDOOR MAINT REP","ACTIVE","91 MISTY RAIN ST","89012","R60 40952 78862"
"91","E","AGATE","AV","204","ELITE LAND INVESTMENTS","TORTORA, LOUIS","GIANTOMASO, SALVATORE","702","2600016","0","91 E AGATE AV 204","LAS VEGAS NV","891230000","C","20121024","C","ELITE LAND INVESTMENTS LLC","MANAGER","OWNER 100%","LAND CONSULTANT","541613","","","","","MGMT/MKT SVC","IN COLLECTIONS","91 E AGATE AV","89123","M18 4495H142338"
"91","S","MARTIN L KING","BL","","ASHLEY FURNITURE HOMESTORE","WANEK, TODD","JEDLOWSKI, MICHAEL","608","3233377","5","ONE ASHLEY WY","ARCADIA WI","546120000","","20110125","C","SOUTHWESTERN FURNITURE OF WI L","MANAGER 78","MNG MBR 22","FURNITURE STORE","4421","","","","","GENERAL SALES","ACTIVE","91 S MARTIN L KING BL","54612","G50 31811150759"
"91","S","MARTIN L KING","BL","","RAC ACCEPTANCE","RENT A CENTER, INC","CORDON, RICARDO","972","8011904","5","5501 HEADQUARTERS DR","PLANO TX","750240000","","0","C","RENTAL STORE INC THE","PARENT CO","VP","HOUSEHOLD GOODS","5322","","","","","RENTAL & LEASING (IWS)","ACTIVE","91 S MARTIN L KING BL","75024","R50    41150760"
"92","","SEA HOLLY","WY","","TOMOHIRO KAMA","KAMA, TOMOHIRO","","0","3787518","0","92 SEA HOLLY WY","HENDERSON NV","890740000","","0","S","","","","MASSAGE THERAPIST","621399","","","","","IND MASSAGE THERAPIST","ACTIVE","92 SEA HOLLY WY","89074","M12 18174148304"
"93","N","NELLIS","BL","","RHAPSODIELLE","KWON, JULIE","","702","4376381","3","1111 S GRAND AV 1304","LOS ANGELES CA","900150000","","0","C","RHAPSODIELLE INC","PRES 100%","","NEW WOMENS CLOTHING","4481","","","","","GENERAL SALES","ACTIVE","93 N NELLIS BL","90015","G50 14664 72321"
"101","S","RAINBOW","BL","29","PERFORMANCE MARKETING GROUP","BRUNO, FRANK","","702","2586362","1","101 S RAINBOW BL 29","LAS VEGAS NV","891450000","","20120829","S","","OWNER 100%","","NETWORK MARKETING","541810","","","","","ADVERTISING BUSINESS","ACTIVE","101 S RAINBOW BL","89145","A02 2523F154951"
"101","S","RAINBOW","BL","14","SALON V","VELASCO, OLIVIA","","0","2404657","1","101 S RAINBOW BL 14","LAS VEGAS NV","891450000","","20060626","S","","OWNER 100%","","BEAUTY SALON","812112","","","","","COSMETOLOGY ESTABLISHMENT","ACTIVE","101 S RAINBOW BL","89145","B05 14452 35520"
"101","S","RAINBOW","BL","23","ENVY HAIR & NAIL SALON","CARR BROOKS, SHARLENE","","0","4133811","1","101 S RAINBOW BL 23","LAS VEGAS NV","891455371","O","20100518","S","","OWNER","","BEAUTY SALON","812112","","","","","COSMETOLOGY ESTABLISHMENT","OUT OF BUSINESS","101 S RAINBOW BL","89145","B05 14802 36393"
"101","S","RAINBOW","BL","24","BEST LEGAL DOCUMENT SERVICES L","EUSEBIO, VILBRANDO","","0","6397516","1","101 S RAINBOW BL 24","LAS VEGAS NV","891450000","O","20120828","C","BEST LEGAL DOCUMENT SERVICES L","MGR 100%","","BUSINESS SUPPORT","561439","","","","","BUSINESS SUPPORT SVC","OUT OF BUSINESS","101 S RAINBOW BL","89145","B20 1666F147772"
"101","S","RAINBOW","BL","20","STEEL STAMPS INC","MCLAIN, TODD","","702","4618267","1","101 S RAINBOW BL 20","LAS VEGAS NV","891450000","","0","C","STEEL STAMPS INC","PRES 100","","CORPORATE OFFICE","551114","","","","","BUSINESS SUPPORT SVC","ACTIVE","101 S RAINBOW BL","89145","B20 2161C163569"
"101","S","RAINBOW","BL","29","PROFESSIONAL DENTAL LABORATORY","BRUNO, FRANK","","702","2586362","1","101 S RAINBOW BL 29","LAS VEGAS NV","891450000","","20130325","C","PROFESSIONAL DENTAL LABORATORY","OWNER 100%","","DENTAL LAB","339116","","","","","LAB OR CLINIC (IWS)","ACTIVE","101 S RAINBOW BL","89145","C55  3456155750"
"101","S","RAINBOW","BL","14","SALON V","VELASCO, OLIVIA","","0","2404657","1","101 S RAINBOW BL 14","LAS VEGAS NV","891454966","","20080129","S","","OWNER 100%","","BEAUTY PRODUCT SALES","44612","","","","","GENERAL SALES","ACTIVE","101 S RAINBOW BL","89145","G50  8606 35520"
"101","S","RAINBOW","BL","15","PRO COMFORT MEDICAL","HIGHAM, NATHAN","HIGHAM, CORINNE","702","6296818","1","101 S RAINBOW BL 15","LAS VEGAS NV","891450000","","0","C","PRO COMFORT MEDICAL CO","PRES 51%","TREAS 49%","MEDICAL EQUIPMENT","446199","","","","","GENERAL SALES","ACTIVE","101 S RAINBOW BL","89145","G50 47966154442"
"101","S","RAINBOW","BL","25","CORBETT INSURANCE AGENCY","CORBETT, DAVID D","","702","4587440","1","101 S RAINBOW BL 25","LAS VEGAS NV","891450000","","0","S","","","","INSURANCE FIRM","524210","","","","","INSURANCE AGENCY","ACTIVE","101 S RAINBOW BL","89145","I14  295G105333"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20110919","C","THE ARTS FACTORY LLC","","","ART EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 13350101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WES","ISBUTT, WES","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20111031","C","THE ARTS FACTORY LLC","","","ART EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 13630101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20111114","C","THE ARTS FACTORY LLC","","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 14190101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WESLEY","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20111212","C","THE ARTS FACTORY LLC","100%","","ART EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 14490101801"
"107","E","CHARLESTON","BL","","ART EVENT AT THE ARTS FACTORY","ISBUTT, WESLEY","","702","3833133","3","107 E CHARLESTON BL 250","LAS VEGAS NV","891040000","O","20120109","C","THE ARTS FACTORY LLC","","","ART & CULTURE EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 14700101801"
"107","E","CHARLESTON","BL","","ART FESTIVAL AT THE ARTS FACTO","ISBUTT, WES","","702","3833133","3","107 E CHARLESTON BL #250","LAS VEGAS NV","891040000","O","20120306","S","","","","ART OPENING EVENT","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26 14830101801"
"107","E","CHARLESTON","BL","","ART SHOW","","","702","3833133","3","107 E CHARLESTON BL","LAS VEGAS NV","891040000","O","20100426","C","ARTS FACTORY LLC THE","","","ART SHOW","454390","","","","","TEMP EVENT OPERATOR","OUT OF BUSINESS","107 E CHARLESTON BL","89104","T26955380101801"
"101","W","BROOKS","AV","I","ESTRADA ELECTRICAL EXPERTISE L","ESTRADA, JOSE L","","702","4330266","0","101 W BROOKS AV I","NORTH LAS VEGAS NV","890300000","O","20120816","C","ESTRADA ELECTRICAL EXPERTISE L","MM 100%","","CONTRACTOR","23000","P","","","","CONTRACTOR (MJBL)","OUT OF BUSINESS","101 W BROOKS AV","89030","C25 29185154987"
"107","E","CHARLESTON","BL","230","PEACENART STUDIO","HUERTA, ALEX","","0","8588050","3","4458 CAFE PL","LAS VEGAS NV","891210000","","20120515","S","","OWNER 100%","","ARTIST","711510","","","","","ARTIST OR ART STUDIO","ACTIVE","107 E CHARLESTON BL","89121","A47   99A 14974"
"107","E","CHARLESTON","BL","225","DAMNED INK STUDIOS","ROBERTS, DANNY","MCCORMICK-ROBERTS, LEIGH","0","4806088","3","4738 SUMMERHILL RD","LAS VEGAS NV","891210000","C","20130321","P","","OWNER 50%","OWNER 50%","ART GALLERY","453920","","","","","ART GALLERY - RETAIL","IN COLLECTIONS","107 E CHARLESTON BL","89121","A48  2321 15020"
"107","E","CHARLESTON","BL","115","ORTEGO DEBORAH","ORTEGO, DEBORAH","","702","6452556","3","7640 N TORREY PINES DR","LAS VEGAS NV","891310000","O","20110811","S","","OWNER","","ART STUDIO","711510","","","","","ARTIST OR ART STUDIO","OUT OF BUSINESS","107 E CHARLESTON BL","89131","A47   32C114257"
"107","E","CHARLESTON","BL","160","JENNY VALDEZ INC","VALDEZ, JENNY","","702","5614294","3","7224 UNICORN ST","LAS VEGAS NV","891310000","","20091013","C","JENNY VALDEZ INC","OWNER 100%","","ARTIST","711510","","","","","ARTIST OR ART STUDIO","ACTIVE","107 E CHARLESTON BL","89131","A47   88K144876"
"107","E","CHARLESTON","BL","115","MARK JENKINS FINE ART","JENKINS, MARK","","702","3015492","3","8824 ZURICH CT","LAS VEGAS NV","891470000","O","20110330","C","MARK JENKINS FINE ART","OWNER 100%","","ART GALLERY RETAIL","453920","","","","","ART GALLERY - RETAIL","OUT OF BUSINESS","107 E CHARLESTON BL","89147","A48  2245146476"
"107","E","CHARLESTON","BL","125","CHRISTIAN GABRIEL ART","FAZIO, CHRISTIAN","","0","3720544","3","4770 MARLBORO CT","LAS VEGAS NV","891470000","","0","S","","OWNER 100%","","ART GALLERY","453920","","","","","ART GALLERY - RETAIL","ACTIVE","107 E CHARLESTON BL","89147","A48  2582156173"
"107","E","CHARLESTON","BL","222","JUST J ART","MEYER, JANEAN","","0","2721997","3","9370 SHAWNEE MISSION AV","LAS VEGAS NV","891780000","O","20120808","S","","OWNER 100%","","ART GALLERY","453920","","","","","ART GALLERY - RETAIL","OUT OF BUSINESS","107 E CHARLESTON BL","89178","A48  2405149460"
"107","N","4TH","ST","","CASINO JEWELERS","STURMAN, JOSHUA","","0","3105664","5","107 N 4TH ST","LAS VEGAS NV","891010000","","20110816","S","","","","JEWELERY & COINS","44831","","","","","GENERAL SALES","ACTIVE","107 N 4TH ST","89101","G50 49184119387"
